,participant_id,frame_id,timestamp,action,JOINT_NONE,JOINT_HEAD,JOINT_NECK,JOINT_TORSO,JOINT_WAIST,JOINT_LEFT_COLLAR,JOINT_LEFT_SHOULDER,JOINT_LEFT_ELBOW,JOINT_LEFT_WRIST,JOINT_LEFT_HAND,JOINT_RIGHT_COLLAR,JOINT_RIGHT_SHOULDER,JOINT_RIGHT_ELBOW,JOINT_RIGHT_WRIST,JOINT_RIGHT_HAND,JOINT_LEFT_HIP,JOINT_LEFT_KNEE,JOINT_LEFT_ANKLE,JOINT_RIGHT_HIP,JOINT_RIGHT_KNEE,JOINT_RIGHT_ANKLE
0,7,1556,1649864380807209014,spoon,[ 0. -0.  0.],[2.12423877 0.02031715 0.48848627],[2.13059277 0.01543304 0.35977539],[2.18452002e+00 1.32017136e-03 1.10087891e-02],[ 2.15171094e+00 -1.01218438e-03 -2.09740662e-01],[2.14466577 0.01175009 0.26875983],[ 2.16034302 -0.17957819  0.27649347],[ 2.16446875 -0.38542767  0.07173962],[ 2.05441357 -0.27271255  0.30243134],[ 2.03240259 -0.25016953  0.34856967],[2.14466577 0.01175009 0.26875983],[2.17075635 0.20110933 0.26097491],[2.15677686 0.37082816 0.02578291],[1.9934585  0.35224475 0.25165289],[1.9607948  0.34852808 0.2968269 ],[ 2.15622534 -0.11895199 -0.25349194],[ 2.05251855 -0.05409386 -0.69408917],[ 2.36675928  0.05201379 -0.96794983],[ 2.18016577  0.1069394  -0.26598636],[ 2.10562061  0.0905904  -0.7168338 ],[ 2.10562061  0.0905904  -1.14695679]
0,7,1557,1649864380807428359,spoon,[ 0. -0.  0.],[2.12480396 0.01970955 0.48859802],[2.1331084  0.01543308 0.36007922],[2.18732935e+00 1.31484890e-03 1.13908997e-02],[ 2.15469800e+00 -1.00723267e-03 -2.09383499e-01],[2.14725928 0.01174842 0.26907642],[ 2.16562524 -0.1792605   0.2767431 ],[ 2.16464868 -0.38372131  0.07380184],[ 2.05274072 -0.27066238  0.30342911],[ 2.03035913 -0.2480506   0.34935455],[2.14725928 0.01174842 0.26907642],[2.17630103 0.20036002 0.2608609 ],[2.16028491 0.3689574  0.02781858],[2.04897412 0.35971024 0.28386313],[2.02671191 0.35786081 0.33507205],[ 2.15569849 -0.11908401 -0.25318442],[ 2.05376611 -0.05904403 -0.69487408],[ 2.38576489  0.05687143 -0.94255078],[ 2.18037476  0.10737421 -0.26620837],[ 2.10585181  0.09050275 -0.71703699],[ 2.10585181  0.09050275 -1.1471571 ]
0,7,1558,1649864380807631254,spoon,[ 0. -0.  0.],[2.12586719 0.01925299 0.48860913],[2.13830688 0.01543314 0.36062222],[2.19220630e+00 1.30717373e-03 1.19823608e-02],[ 2.16622314e+00 -1.00739026e-03 -2.09669800e-01],[2.15237744 0.0117455  0.26960837],[ 2.16878223 -0.17953986  0.27658466],[ 2.16557715 -0.38165927  0.07598255],[ 2.05177734 -0.27149927  0.30608405],[ 2.02901733 -0.24946727  0.35210434],[2.15237744 0.0117455  0.26960837],[2.17439355 0.20159732 0.26039154],[2.15902051 0.36713733 0.02916894],[2.09367896 0.36279388 0.30072729],[2.0806106  0.3619252  0.35503897],[ 2.15646191 -0.11862366 -0.25303835],[ 2.05600586 -0.05984619 -0.69522931],[ 2.39312183  0.17179056 -0.82825317],[ 2.18096143  0.10865758 -0.26696292],[ 2.10132959  0.0877559  -0.71674164],[ 2.10132959  0.0877559  -1.14685583]
0,7,1559,1649864380814251184,spoon,[ 0. -0.  0.],[2.12638159 0.01902224 0.48884146],[2.13997949 0.01514187 0.36113739],[2.19283813e+00 1.29745770e-03 1.23692627e-02],[ 2.16865649e+00 -1.00398159e-03 -2.09485260e-01],[2.15378003 0.01152733 0.2700799 ],[ 2.16754053 -0.18133432  0.27883585],[ 2.16663135 -0.38442502  0.07319223],[ 2.05332178 -0.27365994  0.30324301],[ 2.03065991 -0.25150693  0.34925317],[2.15378003 0.01152733 0.2700799 ],[2.17500439 0.20146381 0.2601748 ],[2.15969141 0.3700611  0.02591766],[2.07767505 0.3614924  0.29280939],[2.06127173 0.35977866 0.34618774],[ 2.15696851 -0.11853068 -0.2529339 ],[ 2.06614063 -0.06566402 -0.69794128],[ 2.39156543  0.20994557 -0.75392053],[ 2.18109229  0.10884666 -0.26709903],[ 2.10301025  0.08663979 -0.7170838 ],[ 2.10301025  0.08663979 -1.14719507]
0,7,1560,1649864380814471483,spoon,[ 0. -0.  0.],[2.12643994 0.01887192 0.48917468],[2.14107031 0.01470749 0.36202448],[2.19296948e+00 1.29857540e-03 1.31598511e-02],[ 2.16889209e+00 -9.95069027e-04 -2.08703033e-01],[2.15462256 0.01120606 0.27092654],[ 2.16679956 -0.18176689  0.27771408],[ 2.16910132 -0.38602661  0.07271293],[ 2.05590796 -0.26169025  0.29577533],[ 2.03326929 -0.23682297  0.34038782],[2.15462256 0.01120606 0.27092654],[2.17475244 0.20137079 0.26006985],[2.1608103  0.37022812 0.02545179],[2.05189453 0.35983969 0.2824704 ],[2.03011133 0.35776199 0.33387411],[ 2.15753589 -0.11872659 -0.25268365],[ 2.07669751 -0.06653065 -0.69968622],[ 2.38301416  0.20598935 -0.82966138],[ 2.18147412  0.10889812 -0.26702667],[ 2.10370483  0.08393268 -0.71691467],[ 2.10370483  0.08393268 -1.14702002]
0,7,1561,1649864380814675569,spoon,[ 0. -0.  0.],[2.12652271 0.01884783 0.48911804],[2.14122803 0.01463875 0.36220886],[2.19295874e+00 1.29995060e-03 1.33397522e-02],[ 2.16885913e+00 -9.93005276e-04 -2.08519165e-01],[2.15473706 0.01115543 0.27110446],[ 2.16688184 -0.18205299  0.27768729],[ 2.17027734 -0.38433673  0.07412008],[ 2.05345142 -0.26834717  0.29978848],[ 2.03008618 -0.24514926  0.34492215],[2.15473706 0.01115543 0.27110446],[2.17495923 0.20149483 0.26004886],[2.16077368 0.3689906  0.02742523],[2.0438634  0.35999597 0.28095859],[2.02048132 0.35819705 0.33166525],[ 2.15798608 -0.11910417 -0.25196179],[ 2.07439624 -0.06509306 -0.69823883],[ 2.35692847  0.15125096 -0.93981494],[ 2.18171851  0.10885195 -0.26699384],[ 2.1000105   0.08066584 -0.71598944],[ 2.1000105   0.08066584 -1.14609192]
0,7,1562,1649864380822488307,spoon,[ 0. -0.  0.],[2.12654419 0.01886107 0.49043787],[2.14137305 0.01454939 0.36427203],[2.19306665e+00 1.26135540e-03 1.56282959e-02],[ 2.16873486e+00 -9.98132706e-04 -2.06202576e-01],[2.1548811  0.01107711 0.27316833],[ 2.16726538 -0.18440869  0.28427359],[ 2.17011841 -0.37946396  0.07754903],[ 2.05134448 -0.26420291  0.30256799],[ 2.02758972 -0.2411507   0.34757178],[2.1548811  0.01107711 0.27316833],[2.1751167  0.20080768 0.26023499],[2.16053076 0.36745035 0.03043684],[2.08142651 0.36383609 0.29830869],[2.06560571 0.36311325 0.35188306],[ 2.16400415 -0.11906706 -0.24997032],[ 2.07653979 -0.06666237 -0.69568964],[ 2.41669043  0.09549708 -0.90301733],[ 2.18339771  0.10914646 -0.26324304],[ 2.10757959  0.08200774 -0.71332861],[ 2.10757959  0.08200774 -1.14342517]
0,7,1563,1649864380822703838,spoon,[ 0. -0.  0.],[2.12646533 0.01887952 0.49120923],[2.14139111 0.01452528 0.36570111],[2.19328345e+00 1.19596767e-03 1.76466675e-02],[ 2.16861597e+00 -1.00452781e-03 -2.04146164e-01],[2.15497217 0.01103678 0.27460953],[ 2.16717261 -0.1841256   0.2843421 ],[ 2.1701062  -0.37842279  0.07809428],[ 2.05019897 -0.26683325  0.30435721],[ 2.02621753 -0.24451535  0.3496098 ],[2.15497217 0.01103678 0.27460953],[2.17525024 0.2003884  0.26056027],[2.16054468 0.36726343 0.03201125],[2.07453223 0.36348541 0.29774136],[2.05732983 0.3627298  0.35088739],[ 2.16959863 -0.11897102 -0.24762299],[ 2.07655908 -0.0671384  -0.69227576],[ 2.42992163  0.10572443 -0.8661543 ],[ 2.18765967  0.10908351 -0.25955545],[ 2.10484521  0.08112185 -0.70835278],[ 2.10484521  0.08112185 -1.13844641]
0,7,1564,1649864380822912454,spoon,[ 0. -0.  0.],[2.12639307 0.01889671 0.49190442],[2.1414126  0.01449551 0.36717136],[2.19328662e+00 1.18566608e-03 1.96096802e-02],[ 2.16869897e+00 -9.98889685e-04 -2.02190643e-01],[2.15500781 0.01100727 0.27608249],[ 2.16713428 -0.18393991  0.28457129],[ 2.1701521  -0.37787732  0.0789585 ],[ 2.04815649 -0.27432642  0.30790848],[ 2.02375732 -0.25361624  0.35369849],[2.15500781 0.01100727 0.27608249],[2.17593408 0.19988182 0.26086438],[2.16057593 0.36759702 0.03385516],[2.07930981 0.36350424 0.30106827],[2.06305664 0.3626857  0.35451089],[ 2.172448   -0.11855509 -0.24733742],[ 2.07478711 -0.06647389 -0.69096582],[ 2.4196897   0.1153486  -0.87251636],[ 2.19269287  0.10893613 -0.25728461],[ 2.10139478  0.0801603  -0.70437842],[ 2.10139478  0.0801603  -1.13446912]
0,7,1565,1649864380830721855,spoon,[ 0. -0.  0.],[2.12645435 0.01887387 0.49154276],[2.14143262 0.01446826 0.36809552],[2.19293921e+00 1.25633907e-03 2.03687744e-02],[ 2.16874268e+00 -1.00802636e-03 -2.01470703e-01],[2.15492725 0.01100677 0.27699197],[ 2.16722363 -0.18404333  0.28444876],[ 2.17074097 -0.38036136  0.07663803],[ 2.05077979 -0.27315112  0.30497314],[ 2.0267876  -0.25170908  0.35064017],[2.15492725 0.01100677 0.27699197],[2.17721582 0.19971481 0.26098776],[2.16043652 0.37114752 0.03280426],[2.06977148 0.36084207 0.29680289],[2.05163843 0.35878098 0.3496026 ],[ 2.17138599 -0.11849697 -0.24729358],[ 2.07372021 -0.06644519 -0.69091791],[ 2.42297485  0.1125048  -0.86690387],[ 2.20001538  0.10613416 -0.25860291],[ 2.11550586  0.08420535 -0.70741003],[ 2.11550586  0.08420535 -1.13749487]
0,7,1566,1649864380830948114,spoon,[ 0. -0.  0.],[2.12649829 0.01886041 0.49125052],[2.14144238 0.01446475 0.36829471],[2.19281738e+00 1.27901459e-03 2.01414795e-02],[ 2.16874927e+00 -1.01266551e-03 -2.01710159e-01],[2.15488696 0.01101408 0.27718399],[ 2.16731641 -0.18395053  0.28413287],[ 2.17099146 -0.37975516  0.07724091],[ 2.05089404 -0.26983173  0.30420804],[ 2.02687451 -0.24784705  0.34960147],[2.15488696 0.01101408 0.27718399],[2.17782983 0.19964578 0.26103217],[2.16049219 0.37006549 0.03340581],[2.06893652 0.36134473 0.29715207],[2.05062549 0.35960059 0.34990134],[ 2.17131079 -0.11849334 -0.2477119 ],[ 2.07144556 -0.06591749 -0.69078113],[ 2.44265552  0.04591021 -0.87697528],[ 2.20032056  0.10353063 -0.26251065],[ 2.1180061   0.08414048 -0.71183905],[ 2.1180061   0.08414048 -1.1419209 ]
0,7,1567,1649864380831153869,spoon,[ 0. -0.  0.],[2.12655151 0.01884534 0.49084027],[2.14145117 0.01446412 0.3682598 ],[2.19276245e+00 1.29246998e-03 1.95521851e-02],[ 2.16871753e+00 -1.01882267e-03 -2.02300201e-01],[2.15485864 0.01102242 0.27714389],[ 2.16741455 -0.18385515  0.28381836],[ 2.17137598 -0.3793945   0.07764758],[ 2.05215186 -0.26225162  0.30143906],[ 2.02830701 -0.23882304  0.34619736],[2.15485864 0.01102242 0.27714389],[2.1784873  0.19959186 0.26106354],[2.16080518 0.36920959 0.03374242],[2.07320728 0.36226514 0.29887991],[2.05568774 0.36087625 0.35190741],[ 2.17131152 -0.11851567 -0.24812753],[ 2.07992505 -0.07001136 -0.69348206],[ 2.4495647   0.0272417  -0.89065271],[ 2.1999248   0.1027725  -0.26408624],[ 2.13419751  0.08747482 -0.71629279],[ 2.13419751  0.08747482 -1.1463717 ]
0,7,1568,1649864380839039802,spoon,[ 0. -0.  0.],[2.12664551 0.01882832 0.49015497],[2.14147217 0.01454662 0.36801776],[2.19284473e+00 1.27870750e-03 1.83185120e-02],[ 2.16869409e+00 -1.02456594e-03 -2.03519424e-01],[2.15485767 0.01108954 0.27690051],[ 2.16758545 -0.18345108  0.28327899],[ 2.17305151 -0.37896063  0.0781157 ],[ 2.050302   -0.27126166  0.30472293],[ 2.02575208 -0.24972186  0.35004437],[2.15485767 0.01108954 0.27690051],[2.17966211 0.1994642  0.26118774],[2.16149805 0.36895062 0.03471428],[2.08846631 0.3635614  0.30425967],[2.07385986 0.36248355 0.35816876],[ 2.17146387 -0.11852035 -0.2492623 ],[ 2.06800073 -0.0650562  -0.69138898],[ 2.42979028  0.08000608 -0.87312579],[ 2.19908008  0.10386652 -0.26400732],[ 2.1110752   0.08651521 -0.71233002],[ 2.1110752   0.08651521 -1.14240308]
0,7,1569,1649864380839256048,spoon,[ 0. -0.  0.],[2.12670142 0.01883237 0.48973889],[2.14150146 0.01471285 0.36777518],[2.19296362e+00 1.26096439e-03 1.72668457e-02],[ 2.16873071e+00 -1.02506113e-03 -2.04559235e-01],[2.15487915 0.011216   0.27665955],[ 2.1678811  -0.18254787  0.28262579],[ 2.17636377 -0.38449551  0.07251161],[ 2.05388062 -0.2788884   0.30024011],[ 2.02938403 -0.25776697  0.34578583],[2.15487915 0.011216   0.27665955],[2.18033716 0.20060545 0.26388187],[2.16074023 0.37376929 0.03014482],[2.08967822 0.36246118 0.30002914],[2.07546582 0.36019955 0.35400601],[ 2.17146484 -0.11885152 -0.24997089],[ 2.07646826 -0.07190229 -0.69472345],[ 2.39736182  0.13766406 -0.88983069],[ 2.19858496  0.10521544 -0.26361139],[ 2.10832227  0.08544745 -0.71137842],[ 2.10832227  0.08544745 -1.14144556]
0,7,1570,1649864380839464664,spoon,[ 0. -0.  0.],[2.12672974 0.01883561 0.48952881],[2.14151611 0.01479806 0.36756757],[2.19303394e+00 1.24925232e-03 1.67744446e-02],[ 2.16873877e+00 -1.02648926e-03 -2.05043411e-01],[2.15489722 0.01127894 0.27645392],[ 2.16810522 -0.18181189  0.28211362],[ 2.17584473 -0.38642746  0.0705424 ],[ 2.05378394 -0.29002872  0.30253952],[ 2.02937183 -0.27074896  0.34893893],[2.15489722 0.01127894 0.27645392],[2.18127466 0.2000589  0.26382501],[2.16008398 0.37558829 0.0283888 ],[2.03374365 0.351052   0.27628064],[2.00847559 0.34614474 0.32585901],[ 2.17146362 -0.11900465 -0.25007162],[ 2.06740552 -0.06804493 -0.69234485],[ 2.38430591  0.10604159 -0.92520422],[ 2.19876123  0.10535864 -0.26372925],[ 2.10973364  0.0854884  -0.71173578],[ 2.10973364  0.0854884  -1.14180005]
0,7,1571,1649864380847230911,spoon,[ 0. -0.  0.],[2.12674219 0.0188433  0.48944955],[2.14152295 0.01487823 0.36746588],[2.19309351e+00 1.24363995e-03 1.64439392e-02],[ 2.16874854e+00 -1.02823567e-03 -2.05366943e-01],[2.15490869 0.01133923 0.27635434],[ 2.16837231 -0.18072871  0.2814064 ],[ 2.17525684 -0.3879454   0.06912125],[ 2.05529907 -0.29894156  0.30513306],[ 2.0313075  -0.28114078  0.35233542],[2.15490869 0.01133923 0.27635434],[2.18176733 0.19933589 0.26380795],[2.16065137 0.37821121 0.02799262],[2.06276929 0.35488458 0.28854602],[2.04319287 0.35021927 0.34065671],[ 2.17104639 -0.11920669 -0.24987202],[ 2.02753125 -0.05214836 -0.67874768],[ 2.39759424  0.06508414 -0.86384937],[ 2.19754492  0.10573457 -0.26382571],[ 2.10840747  0.08455547 -0.71174719],[ 2.10840747  0.08455547 -1.14180859]
0,7,1572,1649864380847451925,spoon,[ 0. -0.  0.],[2.12675562 0.01889066 0.48935971],[2.14153613 0.01499535 0.36729065],[2.19319775e+00 1.23388004e-03 1.59363708e-02],[ 2.16880054e+00 -1.03131056e-03 -2.05865768e-01],[2.15493213 0.01142694 0.27618304],[ 2.16747241 -0.18111571  0.28412671],[ 2.17521655 -0.38597272  0.07152114],[ 2.0614834  -0.29199445  0.30867902],[ 2.03873682 -0.27319879  0.3561106 ],[2.15493213 0.01142694 0.27618304],[2.18182593 0.19823209 0.2631297 ],[2.16042236 0.37634335 0.02851133],[2.08984497 0.36192725 0.29836682],[2.07572949 0.35904404 0.35233792],[ 2.17075317 -0.1202453  -0.24777724],[ 2.07565771 -0.06907758 -0.69203015],[ 2.44153247  0.12275227 -0.8115481 ],[ 2.19862085  0.10760948 -0.26072443],[ 2.10999805  0.08576363 -0.70870959],[ 2.10999805  0.08576363 -1.13876501]
0,7,1573,1649864380847654104,spoon,[ 0. -0.  0.],[2.12677148 0.01890742 0.48923245],[2.14154395 0.01500575 0.36708142],[2.19326343e+00 1.22235203e-03 1.56114502e-02],[ 2.16882031e+00 -1.03367186e-03 -2.06184204e-01],[2.1549502  0.01143293 0.27597614],[ 2.16666333 -0.18309969  0.28660812],[ 2.17514795 -0.38315875  0.07462302],[ 2.0594873  -0.29248187  0.31213147],[ 2.03635522 -0.2743465   0.35963315],[2.1549502  0.01143293 0.27597614],[2.18256543 0.19840829 0.26204126],[2.1604873  0.37562805 0.0315223 ],[2.04979785 0.35422693 0.28706046],[2.02765991 0.34994672 0.33816809],[ 2.17070947 -0.12108988 -0.24560257],[ 2.08254248 -0.0687701  -0.69114539],[ 2.43522729  0.1241517  -0.84391882],[ 2.1993667   0.10885706 -0.25818106],[ 2.10736426  0.08609486 -0.70543555],[ 2.10736426  0.08609486 -1.13548804]
0,7,1574,1649864380855479001,spoon,[ 0. -0.  0.],[2.12676904 0.01952891 0.4892619 ],[2.14155933 0.01502533 0.36697412],[2.19334399e+00 1.21283627e-03 1.53341675e-02],[ 2.16891821e+00 -1.03560138e-03 -2.06460419e-01],[2.15497559 0.01144681 0.2758718 ],[ 2.16787915 -0.18040106  0.28272064],[ 2.17516113 -0.38478351  0.07360509],[ 2.06016528 -0.29632587  0.3122659 ],[ 2.03716614 -0.27863434  0.35999805],[2.15497559 0.01144681 0.2758718 ],[2.18289648 0.19842152 0.2638241 ],[2.16055591 0.37843738 0.03436877],[2.06367383 0.35478714 0.29525626],[2.04429736 0.3500571  0.34743375],[ 2.17073242 -0.12058916 -0.2459901 ],[ 2.08659399 -0.06870184 -0.69235529],[ 2.3977373   0.11939339 -0.9220293 ],[ 2.20004517  0.10718917 -0.25998505],[ 2.11144922  0.08842921 -0.70810583],[ 2.11144922  0.08842921 -1.13815247]
0,7,1575,1649864380855694770,spoon,[ 0. -0.  0.],[2.12676514 0.01990086 0.48930026],[2.14156787 0.01503819 0.36696033],[2.19356274e+00 1.21169758e-03 1.52879333e-02],[ 2.16913989e+00 -1.03591990e-03 -2.06505463e-01],[2.15503613 0.01145671 0.27586642],[ 2.1680376  -0.17972563  0.28225397],[ 2.17505322 -0.38396945  0.07496075],[ 2.05991821 -0.29518481  0.31343079],[ 2.03689124 -0.27742789  0.36112479],[2.15503613 0.01145671 0.27586642],[2.1833374  0.19823903 0.2644834 ],[2.16083887 0.37861099 0.03711806],[2.082104   0.3591936  0.30438293],[2.06635693 0.35531012 0.35783591],[ 2.17077563 -0.12045169 -0.24598877],[ 2.09346191 -0.07156632 -0.69392102],[ 2.37676587  0.13064952 -0.94647827],[ 2.20090527  0.10672927 -0.26018683],[ 2.10724316  0.08699017 -0.70723071],[ 2.10724316  0.08699017 -1.13727441]
0,7,1576,1649864380855903625,spoon,[ 0. -0.  0.],[2.12681543 0.02025543 0.48934128],[2.14160107 0.01505444 0.36695453],[2.19383228e+00 1.21168137e-03 1.52671204e-02],[ 2.16960474e+00 -1.03627396e-03 -2.06546204e-01],[2.15512866 0.01146927 0.27587018],[ 2.16808789 -0.17919212  0.28215891],[ 2.17514478 -0.38573096  0.07296152],[ 2.06125708 -0.29437653  0.31105743],[ 2.03847949 -0.27610565  0.35867661],[2.15512866 0.01146927 0.27587018],[2.18327222 0.19803047 0.26494052],[2.16050293 0.38010464 0.03515312],[2.07631396 0.35702472 0.30045529],[2.05947607 0.35240872 0.35351572],[ 2.17101636 -0.12032332 -0.24600385],[ 2.08429956 -0.06400295 -0.69133063],[ 2.36968164  0.12128985 -0.95431128],[ 2.20187573  0.10631052 -0.26039648],[ 2.11027515  0.08677444 -0.70787323],[ 2.11027515  0.08677444 -1.13791406]
0,7,1577,1649864380863735914,spoon,[ 0. -0.  0.],[2.12696899 0.02088106 0.4894679 ],[2.14173242 0.0172721  0.36695062],[2.19445410e+00 1.31511021e-03 1.53513489e-02],[ 2.17163818e+00 -1.04595113e-03 -2.06607376e-01],[2.15538403 0.01314028 0.27590921],[ 2.16747974 -0.17761322  0.28422964],[ 2.17665552 -0.38695459  0.07187521],[ 2.06270215 -0.29602213  0.31009668],[ 2.0399115  -0.27783563  0.35774097],[2.15538403 0.01314028 0.27590921],[2.18362939 0.1997869  0.2648772 ],[2.15996069 0.38356918 0.03106894],[2.04877734 0.3456813  0.28445859],[2.02654065 0.33810373 0.33513651],[ 2.17221094 -0.12014951 -0.2459429 ],[ 2.091229   -0.07248167 -0.69334845],[ 2.43081641  0.11233694 -0.88163672],[ 2.20432837  0.10611448 -0.26014026],[ 2.10589819  0.08499704 -0.70608594],[ 2.10589819  0.08499704 -1.13612085]
0,7,1578,1649864380863962173,spoon,[ 0. -0.  0.],[2.12805542 0.0210015  0.48997562],[2.14183496 0.0175997  0.36695001],[2.19800977e+00 1.30969048e-03 1.58328552e-02],[ 2.17520874e+00 -1.11229873e-03 -2.06125183e-01],[2.15637769 0.01338247 0.27605127],[ 2.16910156 -0.17780922  0.28562112],[ 2.17739868 -0.38734814  0.07129604],[ 2.06297705 -0.29577365  0.30904431],[ 2.04009277 -0.27745874  0.35659396],[2.15637769 0.01338247 0.27605127],[2.18579761 0.19981422 0.26493213],[2.15956738 0.38571152 0.03112698],[2.04971484 0.34385147 0.28446991],[2.02774438 0.33547946 0.33513849],[ 2.17312402 -0.12001555 -0.24587016],[ 2.07232812 -0.06243118 -0.68805042],[ 2.45987427  0.09241801 -0.79176782],[ 2.2045376   0.10655949 -0.26039832],[ 2.11129053  0.08620586 -0.70748877],[ 2.11129053  0.08620586 -1.13752075]
0,7,1579,1649864380864172697,spoon,[ 0. -0.  0.],[2.12943872 0.02103647 0.4907724 ],[2.14199683 0.01774972 0.36694949],[2.20251489e+00 1.33826256e-03 1.65268555e-02],[ 2.18058032e+00 -1.12580848e-03 -2.05516495e-01],[2.15766235 0.01350147 0.27623962],[ 2.17055225 -0.17751907  0.28524286],[ 2.1780354  -0.38828149  0.07038584],[ 2.0638667  -0.29542749  0.30775705],[ 2.04103296 -0.27685669  0.35523129],[2.15766235 0.01350147 0.27623962],[2.18920435 0.19948062 0.26513303],[2.15915381 0.38719943 0.03168294],[2.04643335 0.34076297 0.28295782],[2.02388928 0.33147568 0.3332128 ],[ 2.17432959 -0.1198062  -0.24578329],[ 2.08378833 -0.06853546 -0.69094598],[ 2.46227271  0.12241567 -0.76313977],[ 2.20497876  0.10728542 -0.26083838],[ 2.11007227  0.08579384 -0.70752307],[ 2.11007227  0.08579384 -1.13755212]
0,7,1580,1649864380870761156,spoon,[ 0. -0.  0.],[2.13216406 0.02108292 0.49245676],[2.14233789 0.01785674 0.36694989],[2.20641138e+00 1.36240768e-03 1.71243591e-02],[ 2.18799121e+00 -1.16437030e-03 -2.05234344e-01],[2.15892187 0.01358756 0.27640567],[ 2.17530322 -0.17729829  0.28547794],[ 2.17822949 -0.38933649  0.06931409],[ 2.06428857 -0.29162137  0.30483157],[ 2.04150037 -0.27207834  0.35193506],[2.15892187 0.01358756 0.27640567],[2.18661719 0.20051662 0.26455569],[2.15923145 0.38988251 0.02985144],[2.0548064  0.34085205 0.2841951 ],[2.03392139 0.33104596 0.33506384],[ 2.17874927 -0.11951285 -0.24602196],[ 2.08724951 -0.07026691 -0.69121094],[ 2.42467676  0.12134052 -0.87654712],[ 2.20605444  0.10793028 -0.26144943],[ 2.11623291  0.08675749 -0.70919305],[ 2.11623291  0.08675749 -1.13921619]
0,7,1581,1649864380870983362,spoon,[ 0. -0.  0.],[2.1335332  0.02111837 0.49289316],[2.14252148 0.01788685 0.36695001],[2.20690259e+00 1.36219597e-03 1.71738281e-02],[ 2.19058228e+00 -1.19256377e-03 -2.05347015e-01],[2.15918457 0.01360996 0.27642133],[ 2.17462207 -0.17757898  0.2853457 ],[ 2.17773511 -0.38996054  0.06865195],[ 2.06322266 -0.29086404  0.30331131],[ 2.04032019 -0.27104474  0.35024319],[2.15918457 0.01360996 0.27642133],[2.18681177 0.20072195 0.26444983],[2.1592356  0.38978519 0.02872452],[2.06731055 0.34597443 0.28877957],[2.04892554 0.33721228 0.34079059],[ 2.18190576 -0.11950037 -0.24624666],[ 2.0857019  -0.06980543 -0.69038965],[ 2.41150879  0.11899477 -0.898047  ],[ 2.2086709   0.10783057 -0.26154132],[ 2.12005688  0.08715739 -0.70954572],[ 2.12005688  0.08715739 -1.13956592]
0,7,1582,1649864380871195793,spoon,[ 0. -0.  0.],[2.13480396 0.02114206 0.49312103],[2.1427207  0.0178941  0.36695013],[2.20706274e+00 1.35920525e-03 1.71601257e-02],[ 2.19151025e+00 -1.21636033e-03 -2.05413910e-01],[2.15937329 0.01361467 0.27642026],[ 2.17398218 -0.17785043  0.28523785],[ 2.1779834  -0.39022177  0.06785449],[ 2.06343848 -0.29151294  0.30265906],[ 2.04052954 -0.27177118  0.34961996],[2.15937329 0.01361467 0.27642026],[2.18708545 0.20086752 0.26437048],[2.15915649 0.39041577 0.02843715],[2.09040088 0.35690915 0.29703934],[2.07664966 0.35020782 0.35075977],[ 2.18505957 -0.11944298 -0.24679895],[ 2.091396   -0.07067461 -0.69158386],[ 2.41396143  0.13770955 -0.88508435],[ 2.21308862  0.10714333 -0.26167456],[ 2.12395654  0.08767581 -0.70962695],[ 2.12395654  0.08767581 -1.13964429]
0,7,1583,1649864380879085063,spoon,[ 0. -0.  0.],[2.13712305 0.02117272 0.49305359],[2.14312061 0.01789864 0.36694635],[2.20711987e+00 1.34401512e-03 1.70879211e-02],[ 2.19183740e+00 -1.25933552e-03 -2.05501465e-01],[2.15968384 0.01361424 0.27640161],[ 2.17444336 -0.17804668  0.28489993],[ 2.17782129 -0.39013522  0.06623535],[ 2.06423364 -0.29352478  0.30236938],[ 2.04151611 -0.2742027   0.34959619],[2.15968384 0.01361424 0.27640161],[2.18707861 0.20123186 0.26416541],[2.15911743 0.39104489 0.02752991],[2.07580078 0.34964972 0.29085437],[2.05913745 0.3413707  0.34351926],[ 2.1854729  -0.11902615 -0.24795474],[ 2.06696069 -0.05420402 -0.68468359],[ 2.40834033  0.10387534 -0.89296393],[ 2.22012036  0.10558923 -0.26191675],[ 2.12615234  0.08922755 -0.70899774],[ 2.12615234  0.08922755 -1.13900916]
